paper_id,decision,rq_label,query,retriever_type,retrieved_contexts,retrieved_chunk_ids,similarity_scores
ICLR_2018_651,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"[""But the novel work in the paper is limited to the human evaluations collected and the correlation studies run, and the authors' efforts to analyze and extend these results fall short of what I'd like to see in a conference paper."", ""Other than the necessarily condensed model section (describing a model explained at greater length in a different work) the paper is quite clear and well-written throughout, and the authors' explication of metrics like BLEU and greedy matching is straightforward and readable."", ""iv) About the correlations in figure b, especially for BLEU and METEOR, I do not think they have good correlations with human's judgments."", 'They find weak but statistically significant correlations for a subset of the evaluated metrics, an improvement over the situation that has been observed in open-domain dialog generation.', 'Is it the dominant or state-of-the-art approach?']","['ICLR_2018_651_review_2_chunk_3', 'ICLR_2018_651_review_2_chunk_2', 'ICLR_2018_651_review_1_chunk_9', 'ICLR_2018_651_review_2_chunk_1', 'ICLR_2018_651_review_2_chunk_6']","[1.2674580812454224, 1.3067586421966553, 1.356689214706421, 1.357283592224121, 1.372559666633606]"
ICLR_2018_651,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Some other points: 1.', 'Many of the details unnecessary: 1) various LSTM model descriptions are unhelpful given the base LSTM model does just as well on the presented tasks 2) Many embedding based eval methods are proposed but no conclusions are drawn from any of these techniques.', ""The paper's conclusion naturally suggests the question of whether these results extend to more difficult dialog generation datasets."", ""But the novel work in the paper is limited to the human evaluations collected and the correlation studies run, and the authors' efforts to analyze and extend these results fall short of what I'd like to see in a conference paper."", 'iii) About the scatter plot Figure 3, the authors should include more points with a bad metric score (similar to Figure 1 in Liu 2016).']","['ICLR_2018_651_review_2_chunk_4', 'ICLR_2018_651_review_0_chunk_5', 'ICLR_2018_651_review_2_chunk_14', 'ICLR_2018_651_review_2_chunk_3', 'ICLR_2018_651_review_1_chunk_8']","[0.452444402109613, 0.14832761432397604, 0.1344755790360737, 0.12309732523797187, 0.07927694300222476]"
ICLR_2020_744,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['Some of these points may be addressed during discussion, but I currently lean toward reject.', 'Weaknesses of the paper: - Much of the presentation is vague or opaque.', 'This seems like a promising line of work, but at this point I think the weaknesses of the paper outweigh its strengths (as detailed below).', '(2) In general, I expect more details in the paper, like the model architecture (does that affect performance), how training is performed (iteration, convergence, etc).', 'Strengths of the paper: - The ideas are interesting, and appear to perform well on a simulated and real(ish) data.']","['ICLR_2020_744_review_0_chunk_4', 'ICLR_2020_744_review_0_chunk_8', 'ICLR_2020_744_review_0_chunk_3', 'ICLR_2020_744_review_2_chunk_6', 'ICLR_2020_744_review_0_chunk_5']","[0.9222658276557922, 1.1677658557891846, 1.2945517301559448, 1.338662028312683, 1.42038893699646]"
ICLR_2020_744,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['This seems like a promising line of work, but at this point I think the weaknesses of the paper outweigh its strengths (as detailed below).', 'Weaknesses of the paper: - Much of the presentation is vague or opaque.', 'Some of these points may be addressed during discussion, but I currently lean toward reject.', 'Strengths of the paper: - The ideas are interesting, and appear to perform well on a simulated and real(ish) data.', 'I have the following questions on the paper: (1) The source generation part is a bit confusing.']","['ICLR_2020_744_review_0_chunk_3', 'ICLR_2020_744_review_0_chunk_8', 'ICLR_2020_744_review_0_chunk_4', 'ICLR_2020_744_review_0_chunk_5', 'ICLR_2020_744_review_2_chunk_2']","[0.2633492309143041, 0.24067396477813252, 0.17416997176022683, 0.16402316117474539, 0.06126394792706164]"
ICLR_2020_744,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['Some of these points may be addressed during discussion, but I currently lean toward reject.', 'Weaknesses of the paper: - Much of the presentation is vague or opaque.', 'Strengths of the paper: - The ideas are interesting, and appear to perform well on a simulated and real(ish) data.', 'The experiments are performed well and explained clearly.', ""It's not ultimately clear how fair this evaluation is.""]","['ICLR_2020_744_review_0_chunk_4', 'ICLR_2020_744_review_0_chunk_8', 'ICLR_2020_744_review_0_chunk_5', 'ICLR_2020_744_review_1_chunk_6', 'ICLR_2020_744_review_0_chunk_15']","[0.9512162208557129, 1.1657445430755615, 1.2920979261398315, 1.320380687713623, 1.3407926559448242]"
ICLR_2020_744,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['While it is difficult to get lots of labeled data for a specific task, the argument was not convincingly made that methods like deep priors should outperform methods that use pretrained priors on adjacent tasks (where collecting data is easy).', 'Some of these points may be addressed during discussion, but I currently lean toward reject.', '* More motivation could help in terms of the value of non-amortized methods like deep priors, vs. other approaches such as pretraining or self-supervised methods.', 'There is little detail provided about the specific architectural parameters of the model, and the diagram (figure 1) does not appear to match the equations.', 'No details are provided about the evaluation protocol, and in particular, the tuning of hyperparameters for the various methods under comparison.']","['ICLR_2020_744_review_1_chunk_17', 'ICLR_2020_744_review_0_chunk_4', 'ICLR_2020_744_review_1_chunk_16', 'ICLR_2020_744_review_0_chunk_9', 'ICLR_2020_744_review_0_chunk_12']","[0.18820360165409605, 0.18037673727993817, 0.13593752948122928, 0.10584487105547939, 0.08790669115573924]"
NIPS_2018_967,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['I revised my rating accordingly.', 'The work is mostly well presented and easy to understand, and the design choices well motivated.', 'Overall, I like this paper for the well written motivation and concise explanation and background on complex valued calculus.', 'o) The paper is cleanly written and the architectural changes simple enough that they can be written in a few lines of a standard deep learning package such as tensorflow.', ""The author's feedback has better convinced me that complex values play a fundamental positive role in the architecture.""]","['NIPS_2018_967_review_0_chunk_21', 'NIPS_2018_967_review_2_chunk_2', 'NIPS_2018_967_review_1_chunk_7', 'NIPS_2018_967_review_0_chunk_5', 'NIPS_2018_967_review_0_chunk_18']","[1.363823652267456, 1.374119520187378, 1.405733585357666, 1.4815258979797363, 1.4976568222045898]"
NIPS_2018_967,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['Strengths of the paper: o) Moving away from strict holomorphy and using CR calculus to apply complex valued networks to RNNs is interesting as a novel technique.', 'The main exception to the above comment is the experimental section, which leaves important questions open.', 'Weaknesses of the paper: o) The authors rely on CR calculus to differentiate the complex functions they employ and, more importantly, design an architecture where key mechanisms (equation (7) and (13)) could have a similar construction with real numbers and additional numbers of dimensions.', 'Overall, I like this paper for the well written motivation and concise explanation and background on complex valued calculus.', 'It seems surprising that no neural translation or neural language understanding benchmark is featured in the paper.']","['NIPS_2018_967_review_0_chunk_3', 'NIPS_2018_967_review_2_chunk_6', 'NIPS_2018_967_review_0_chunk_8', 'NIPS_2018_967_review_1_chunk_7', 'NIPS_2018_967_review_0_chunk_14']","[0.13874303586592124, 0.13526419210134005, 0.11404574924388541, 0.0468662918246481, 0.04581136568833976]"
NIPS_2018_967,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['I revised my rating accordingly.', 'Baseline numbers taken from previous publications would also be welcome.', 'The work is mostly well presented and easy to understand, and the design choices well motivated.', ""As it is, it looks like this paper's implementation of the GRU baseline does significantly worse than the one presented in Martinez et al."", 'o) The experiments themselves are not most convincing.']","['NIPS_2018_967_review_0_chunk_21', 'NIPS_2018_967_review_2_chunk_8', 'NIPS_2018_967_review_2_chunk_2', 'NIPS_2018_967_review_2_chunk_9', 'NIPS_2018_967_review_0_chunk_13']","[1.3053914308547974, 1.4009946584701538, 1.458311915397644, 1.4657896757125854, 1.519055724143982]"
NIPS_2018_967,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Without such elements, it is not certain that better results could be achieved by a larger real valued network.', 'In that respect, I appreciate that the authors will add new experimental results to make their experimental claim more robust with TIMIT and WMT data.', 'Overall, I like this paper for the well written motivation and concise explanation and background on complex valued calculus.', 'It seems surprising that no neural translation or neural language understanding benchmark is featured in the paper.', 'The paper presents the building blocks for a complex valued recurrent neural network with a very well written background and motivation.']","['NIPS_2018_967_review_0_chunk_16', 'NIPS_2018_967_review_0_chunk_20', 'NIPS_2018_967_review_1_chunk_7', 'NIPS_2018_967_review_0_chunk_14', 'NIPS_2018_967_review_1_chunk_0']","[0.2023844814295118, 0.14891241161614338, 0.07971533371382077, 0.07792099954046883, 0.07545832354068706]"
